codigo_glaciar,nombre,tipo_glaciar,area_km2,region,provincia,comuna,latitud,longitud,cuenca,macrozona,altitud_media_msnm,altitud_max_msnm,altitud_min_msnm,volumen_hielo_km3,volumen_agua_km3,pendiente_grados,orientacion,anio_inventario
CL112881071A,sin_nombre,GLACIARETE,0.0669241302846,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6788931885073,-68.9962540805982,TIERRA DEL FUEGO,MACROZONA AUSTRAL,883.192307692,929,799,0.00072637457236,0.000617418386506,23.1177717309,S,2019
CL112881070@,sin_nombre,GLACIARETE,0.021534817852,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.680921827294,-68.9834855653437,TIERRA DEL FUEGO,MACROZONA AUSTRAL,952.425474255,1020,883,0.00015592561731,0.000132536774713,31.0167049677,S,2019
CL112850136@,sin_nombre,GLACIARETE,0.0499728074379,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7256301536465,-69.025869591086,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1252.33953488,1360,1160,0.000488682240905,0.000415379904769,30.8668814792,SE,2019
CL112850192@,sin_nombre,GLACIARETE,0.099625557677,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.913560820902,-69.0492168047347,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1164.81318681,1251,1019,0.00124633269717,0.00105938279259,28.6995716533,N,2019
CL112850189@,sin_nombre,GLACIARETE,0.044895317118,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.9266761713499,-69.0429854443312,TIERRA DEL FUEGO,MACROZONA AUSTRAL,995.544757033,1033,898,0.000422553473528,0.000359170452499,22.2331522188,NE,2019
CL112850193@,sin_nombre,GLACIAR DE MONTAÑA,1.60364316585,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8997028042994,-69.0686740012392,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1067.22776596,1394,776,0.0540973585726,0.0459827547867,28.9345566884,S,2019
CL112881001@,sin_nombre,GLACIARETE,0.0904881150303,MAGALLANES Y ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,-54.5860392700151,-69.0702828221844,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1015.50548741,1118,890,0.00109380418771,0.000929733559553,26.5391930666,S,2019
CL112881083@,sin_nombre,GLACIAR DE MONTAÑA,1.29412090804,MAGALLANES Y ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,-54.6192949477597,-69.0689309725237,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1067.22190241,1306,635,0.0404384719581,0.0343727011644,19.6931428107,NE,2019
CL112881084@,sin_nombre,GLACIAR DE MONTAÑA,0.795974507347,MAGALLANES Y ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,-54.6168982728245,-69.085277177529,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1122.79843544,1294,928,0.0209105289365,0.017773949596,18.0247943322,NW,2019
CL112850130@,ITALIA,GLACIAR EFLUENTE,18.4952360874,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8893977058465,-69.1976890750266,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1369.77856276,2113,0,1.49363718223,1.2695916049,17.1085894483,S,2019
CL112850128@,sin_nombre,GLACIAR DE MONTAÑA,0.716798091761,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.896710271618,-69.234599611907,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1167.35931329,1519,642,0.0181392101603,0.0154183286363,28.2910639941,S,2019
CL112850126@,sin_nombre,GLACIARETE,0.140154232844,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8718336246292,-69.2191733075931,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1735.30511974,1974,1449,0.00198056681756,0.00168348179493,49.0199109474,N,2019
CL112850127@,sin_nombre,GLACIARETE,0.0384957032552,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8978081906697,-69.2461456251983,TIERRA DEL FUEGO,MACROZONA AUSTRAL,887.461077844,993,748,0.000342964598805,0.000291519908984,26.6591125191,SW,2019
CL112850131@,sin_nombre,GLACIAR DE MONTAÑA,0.431538700173,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.9108209254572,-69.1859699966099,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1008.63638796,1260,815,0.00911101285816,0.00774436092944,29.6608108922,S,2019
CL112850112B,sin_nombre,GLACIAR DE MONTAÑA,0.401713967116,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7842323755978,-69.3882966134633,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1060.9428489,1410,808,0.00826723221627,0.00702714738383,25.9701601511,E,2019
CL112850112C,sin_nombre,GLACIARETE,0.101746502413,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7966273387808,-69.3932358329252,TIERRA DEL FUEGO,MACROZONA AUSTRAL,896.724137931,974,800,0.00128247470099,0.00109010349584,29.4850768749,S,2019
CL112850112D,sin_nombre,GLACIARETE,0.023646927949,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7884468484645,-69.3902373872428,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1104.40740741,1174,1020,0.000177034197251,0.000150479067663,32.1525290289,E,2019
CL112850114B,sin_nombre,GLACIARETE,0.0034368230535,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8197280906277,-69.4088979081363,TIERRA DEL FUEGO,MACROZONA AUSTRAL,862.222222222,883,835,1.29243926477e-05,1.09857337505e-05,23.7102202764,NE,2019
CL112850114C,sin_nombre,GLACIARETE,0.00243339876636,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8213488408684,-69.4056901820521,TIERRA DEL FUEGO,MACROZONA AUSTRAL,844.214285714,874,804,8.08977207519e-06,6.87630626391e-06,30.3008366766,NE,2019
CL112850120A,sin_nombre,GLACIAR DE MONTAÑA,0.258571898518,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.858436717277,-69.2821834459365,TIERRA DEL FUEGO,MACROZONA AUSTRAL,700.507709497,921,571,0.00454692422722,0.00386488559314,24.5972368997,N,2019
CL112850123@,sin_nombre,GLACIARETE,0.179161503884,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8939703063982,-69.3568652722505,TIERRA DEL FUEGO,MACROZONA AUSTRAL,898.919266645,990,765,0.00276374466284,0.00234918296341,29.3970313225,S,2019
CL112850024@,sin_nombre,GLACIAR DE MONTAÑA,0.409128331604,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7850128196186,-70.1314105489938,TIERRA DEL FUEGO,MACROZONA AUSTRAL,792.407333994,922,604,0.00847497207665,0.00720372626515,22.1545356108,SE,2019
CL112850025A,sin_nombre,GLACIARETE,0.1265790172,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7802697342995,-70.1269865580567,TIERRA DEL FUEGO,MACROZONA AUSTRAL,815.521978022,925,674,0.00172484356654,0.00146611703156,29.1940712313,SE,2019
CL112850015@,sin_nombre,GLACIAR DE MONTAÑA,2.52967251658,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7779069462711,-70.2411015618676,TIERRA DEL FUEGO,MACROZONA AUSTRAL,885.330904258,1277,556,0.100416046434,0.0853536394689,24.1100010555,N,2019
CL112850016@,sin_nombre,GLACIAR DE MONTAÑA,0.882173051722,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7837324929343,-70.2141366974801,TIERRA DEL FUEGO,MACROZONA AUSTRAL,805.412123998,1198,463,0.0240414882765,0.020435265035,32.9760165849,N,2019
CL112850008@,sin_nombre,GLACIAR DE MONTAÑA,1.67592635324,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7876137675617,-70.2461006838067,TIERRA DEL FUEGO,MACROZONA AUSTRAL,857.173750648,1239,503,0.0574326426801,0.0488177462781,24.2669468891,S,2019
CL112850009@,sin_nombre,GLACIAR DE MONTAÑA,3.09918495572,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7922094994658,-70.215185186703,TIERRA DEL FUEGO,MACROZONA AUSTRAL,846.984839138,1286,198,0.132271936257,0.112431145818,23.4315277725,S,2019
CL112850018@,sin_nombre,GLACIAR DE MONTAÑA,0.706658677521,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7829395037707,-70.1819777511876,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1011.19420266,1379,216,0.0177919036445,0.0151231180978,32.4130681508,N,2019
CL112850017@,sin_nombre,GLACIAR DE MONTAÑA,0.76866569241,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7810950116317,-70.1949600080442,TIERRA DEL FUEGO,MACROZONA AUSTRAL,854.542618132,1258,492,0.0199430071292,0.0169515560598,31.3451777179,N,2019
CL112850010@,sin_nombre,GLACIAR DE MONTAÑA,1.09935970294,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7983473745434,-70.1932732538659,TIERRA DEL FUEGO,MACROZONA AUSTRAL,804.979450972,1043,522,0.0324094445102,0.0275480278337,23.887944003,S,2019
CL112850027@,sin_nombre,GLACIAR DE MONTAÑA,0.900105801016,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7259580545304,-70.2037276245728,TIERRA DEL FUEGO,MACROZONA AUSTRAL,956.665957035,1241,622,0.024707068643,0.0210010083465,19.527991974,W,2019
CL112850028@,sin_nombre,GLACIAR DE MONTAÑA,2.88076176255,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7139529916342,-70.1835860636476,TIERRA DEL FUEGO,MACROZONA AUSTRAL,929.480898333,1341,497,0.119783314339,0.101815817188,31.0431024687,N,2019
CL112850007@,sin_nombre,GLACIARETE,0.137819448489,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8568677871541,-70.231097482701,TIERRA DEL FUEGO,MACROZONA AUSTRAL,871.278942953,950,745,0.00193592807886,0.00164553886703,25.8912818068,SE,2019
CL112850005A,sin_nombre,GLACIAR DE MONTAÑA,0.651489785477,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8422747970772,-70.2513484967037,TIERRA DEL FUEGO,MACROZONA AUSTRAL,866.112818691,970,652,0.0159337312598,0.0135436715708,22.0210982779,NE,2019
CL112850006@,sin_nombre,GLACIAR DE MONTAÑA,0.506889903141,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8493292445406,-70.2490592913426,TIERRA DEL FUEGO,MACROZONA AUSTRAL,764.51750884,962,579,0.0113347689069,0.00963455357086,20.3088915838,S,2019
CL112850004@,sin_nombre,GLACIARETE,0.133975322242,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8321843228976,-70.2641494502002,TIERRA DEL FUEGO,MACROZONA AUSTRAL,748.738567731,881,654,0.0018630200446,0.00158356703791,25.728687956,NE,2019
CL112850003@,sin_nombre,GLACIARETE,0.183457671772,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.832779527431,-70.2924442234051,TIERRA DEL FUEGO,MACROZONA AUSTRAL,784.753632344,846,661,0.00285405965219,0.00242595070436,26.2999634866,SE,2019
CL112850001@,sin_nombre,GLACIARETE,0.12513137318,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8176602327018,-70.2955361603999,TIERRA DEL FUEGO,MACROZONA AUSTRAL,719.984295612,879,603,0.001698129504,0.0014434100784,25.2718041898,S,2019
CL112850021A,sin_nombre,GLACIARETE,0.177958741731,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7831087574203,-70.171698229175,TIERRA DEL FUEGO,MACROZONA AUSTRAL,796.98011734,958,563,0.00273859736468,0.00232780775998,31.7240931961,SE,2019
CL112850020@,sin_nombre,GLACIARETE,0.0477437860244,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7865479047097,-70.1664844978428,TIERRA DEL FUEGO,MACROZONA AUSTRAL,468.058536585,580,353,0.000459340810455,0.000390439688887,31.2993531646,SE,2019
CL112850022@,sin_nombre,GLACIARETE,0.0518170383029,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7852486501869,-70.1500888084211,TIERRA DEL FUEGO,MACROZONA AUSTRAL,664.341573034,718,611,0.000513315241736,0.000436317955476,24.4862223266,S,2019
CL112850023@,sin_nombre,GLACIARETE,0.074088946971,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7864207557329,-70.1441796806413,TIERRA DEL FUEGO,MACROZONA AUSTRAL,648.003915427,721,591,0.000833873656435,0.00070879260797,20.2034760388,S,2019
CL112850012@,sin_nombre,GLACIARETE,0.140165793524,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8097332495042,-70.171111339875,TIERRA DEL FUEGO,MACROZONA AUSTRAL,790.439125052,882,688,0.00198078851104,0.00168367023438,21.213528958,S,2019
CL112850013@,sin_nombre,GLACIARETE,0.120887907484,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8149041624652,-70.1589860974464,TIERRA DEL FUEGO,MACROZONA AUSTRAL,791.80477327,909,694,0.00162046032118,0.001377391273,28.027600938,S,2019
CL112850014A,sin_nombre,GLACIAR DE MONTAÑA,0.628745681462,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8317080051216,-70.1469107548986,TIERRA DEL FUEGO,MACROZONA AUSTRAL,849.978008833,962,585,0.0151836245236,0.0129060808451,25.2710845916,SE,2019
CL112850031@,sin_nombre,GLACIARETE,0.0480031438067,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7376756614837,-70.1492425081952,TIERRA DEL FUEGO,MACROZONA AUSTRAL,942.879708384,1007,840,0.000462730170732,0.000393320645122,27.7800500222,SE,2019
CL112850030@,sin_nombre,GLACIARETE,0.0468503263905,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.737205819918,-70.1553624162334,TIERRA DEL FUEGO,MACROZONA AUSTRAL,744.401496259,809,678,0.000447715248927,0.000380557961588,20.2560675412,NW,2019
CL112850011@,sin_nombre,GLACIAR DE MONTAÑA,0.350939126711,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8028753811333,-70.1778177005153,TIERRA DEL FUEGO,MACROZONA AUSTRAL,901.438718203,1052,720,0.00688215422132,0.00584983108812,20.9735384645,S,2019
CL112881048@,sin_nombre,GLACIARETE,0.0315534902042,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6732208715289,-68.7762513229331,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1056.49174312,1131,991,0.000261849764703,0.000222572299998,16.1927984824,SW,2019
CL112881049B,sin_nombre,GLACIARETE,0.00365559114692,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.676912570431,-68.7749581256246,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1055.87301587,1069,1042,1.40533009303e-05,1.19453057908e-05,22.2971258618,E,2019
CL112881046@,sin_nombre,GLACIARETE,0.0203866172017,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6655014225215,-68.7688555476952,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1109.63896848,1148,1029,0.000144752560079,0.000123039676067,22.7636263282,E,2019
CL112881045@,sin_nombre,GLACIARETE,0.114778877758,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6595196480663,-68.7725564803311,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1065.65625,1206,916,0.00151034985748,0.00128379737886,20.3415275122,S,2019
CL112881044@,sin_nombre,GLACIARETE,0.104567185508,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6584266962834,-68.7641266387582,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1133.55808783,1257,1011,0.00133095828321,0.00113131454073,27.6151709551,SE,2019
CL112881030@,sin_nombre,GLACIARETE,0.0782042216984,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6469086224655,-68.8279927751456,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1095.09534368,1196,988,0.000897342503425,0.000762741127911,28.5462032742,S,2019
CL112881043B,sin_nombre,GLACIARETE,0.00945487079011,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6501007818392,-68.7530645782086,TIERRA DEL FUEGO,MACROZONA AUSTRAL,975.883435583,1048,904,5.10281127814e-05,4.33738958642e-05,33.2353974208,S,2019
CL112881029@,sin_nombre,GLACIARETE,0.0970852154888,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.643018283001,-68.8326380577359,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1136.65368484,1218,1063,0.00120340445585,0.00102289378747,21.0418289235,S,2019
CL112881034@,sin_nombre,GLACIARETE,0.113289878915,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6415750288688,-68.7879444984651,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1077.47560349,1183,989,0.00148382334595,0.00126124984406,17.2722716099,W,2019
CL112881035@,sin_nombre,GLACIARETE,0.0511568571125,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6373327008381,-68.7874947771579,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1185.44355758,1311,1032,0.000504460761918,0.00042879164763,34.2406758811,SW,2019
CL112881036@,sin_nombre,GLACIAR DE MONTAÑA,2.22292786091,MAGALLANES Y ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,-54.6402498547548,-68.7738793204719,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1055.77284267,1414,774,0.0842602194434,0.0716211865269,16.6734856342,SE,2019
CL112881027A,sin_nombre,GLACIAR DE MONTAÑA,1.00379512463,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6248427626683,-68.8446143153062,TIERRA DEL FUEGO,MACROZONA AUSTRAL,966.037344158,1165,760,0.0286468738962,0.0243498428118,16.0646275884,S,2019
CL112881037B,sin_nombre,GLACIARETE,0.195688854226,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6479388743713,-68.7860727712558,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1109.45771292,1254,973,0.00311530121668,0.00264800603418,27.02923493,S,2019
CL112881033@,sin_nombre,GLACIAR DE MONTAÑA,1.72598568216,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6308938467859,-68.7969719322892,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1067.78780118,1342,714,0.0597728997396,0.0508069647787,22.5665382975,SW,2019
CL112881032@,sin_nombre,GLACIAR DE MONTAÑA,0.955222386027,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6333546230366,-68.8175229514344,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1079.95665691,1295,846,0.0267822250663,0.0227648913064,17.7757985892,S,2019
CL112881028@,sin_nombre,GLACIAR DE MONTAÑA,0.5849125183,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6327159609355,-68.8297841193928,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1057.75793453,1287,822,0.0137653492085,0.0117005468272,17.5352288943,SW,2019
CL112881031@,sin_nombre,GLACIARETE,0.194872935827,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6426163180452,-68.8257936137645,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1163.84994033,1265,1017,0.0030976880723,0.00263303486146,25.9298123773,SE,2019
CL112881047B,sin_nombre,GLACIARETE,0.00568971697072,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.672357606481,-68.7690878730778,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1152.04807692,1184,1132,2.56155031112e-05,2.17731776445e-05,28.5370543553,E,2019
CL112881041@,sin_nombre,GLACIARETE,0.00340100210416,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6451398296187,-68.7423501921514,TIERRA DEL FUEGO,MACROZONA AUSTRAL,905.4,931,887,1.27419361401e-05,1.08306457191e-05,26.971547699,SE,2019
CL112881042@,sin_nombre,GLACIARETE,0.00513408960185,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6459815279823,-68.7461464037633,TIERRA DEL FUEGO,MACROZONA AUSTRAL,924.879120879,954,889,2.22814655715e-05,1.89392457358e-05,32.6367773119,S,2019
CL112881039@,sin_nombre,GLACIARETE,0.00625090851297,MAGALLANES Y ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,-54.6477694295984,-68.7569115780363,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1069.44660194,1090,1034,2.91031303624e-05,2.4737660808e-05,25.9567282779,NW,2019
CL112881040A,sin_nombre,GLACIARETE,0.099049987348,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6461127286968,-68.7505417415639,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1090.06455399,1162,1006,0.00123657173088,0.00105108597125,28.7528735861,SE,2019
CL112881051@,sin_nombre,GLACIARETE,0.0435456199471,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6727715390924,-68.7231183551786,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1064.13733333,1123,1000,0.000405408188569,0.000344596960284,17.1464055161,SE,2019
CL112881050A,sin_nombre,GLACIARETE,0.0240725805805,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6851927573908,-68.7717413917136,TIERRA DEL FUEGO,MACROZONA AUSTRAL,998.838942308,1061,925,0.000181372356179,0.000154166502752,28.0492395197,SE,2019
CL112881038@,sin_nombre,GLACIARETE,0.0349256631869,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6500979246259,-68.7908849100714,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1196.15656566,1236,1113,0.000300532999313,0.000255453049416,29.7302986813,SE,2019
CL112881053@,sin_nombre,GLACIARETE,0.0169829893225,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6712152651324,-68.7113803922518,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1098.71768707,1124,1066,0.000112972839164,9.60269132894e-05,17.2705967118,SE,2019
CL112881052@,sin_nombre,GLACIARETE,0.0236048430141,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.6688550508001,-68.7160910057452,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1138.65012407,1199,1072,0.000176606781125,0.000150115763956,23.8342520901,NE,2019
CL112850157@,sin_nombre,GLACIARETE,0.0758351130612,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.805599200754,-68.7911968756838,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1111.34815951,1155,1038,0.000860654630061,0.000731556435552,24.9104217465,S,2019
CL112850148@,sin_nombre,GLACIARETE,0.0431776482589,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.801819480894,-68.7438706769058,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1215.5394913,1301,1133,0.000400766398153,0.00034065143843,29.3223172836,E,2019
CL112850149@,sin_nombre,GLACIAR DE MONTAÑA,0.434921008757,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7961693687792,-68.752178394381,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1075.68837582,1188,966,0.00920805182027,0.00782684404723,17.1646784566,SW,2019
CL112850163@,sin_nombre,GLACIARETE,0.0974079313573,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8233151974106,-68.7377679428868,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1229.19761905,1262,1098,0.0012088359099,0.00102751052342,23.0846591159,SE,2019
CL112850161B,sin_nombre,GLACIARETE,0.0126818204387,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8210545639478,-68.7135330894837,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1217.97247706,1254,1179,7.60085225563e-05,6.46072441729e-05,24.0113416374,SE,2019
CL112850160@,sin_nombre,GLACIARETE,0.19495668633,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.8163605226048,-68.6904173578247,TIERRA DEL FUEGO,MACROZONA AUSTRAL,1058.25267539,1188,923,0.0030994947752,0.00263457055892,24.8037196389,SE,2019
CL112850106A,sin_nombre,GLACIAR DE MONTAÑA,14.2462436121,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.855769283789,-69.4715937588113,TIERRA DEL FUEGO,MACROZONA AUSTRAL,655.440675075,989,0,1.04813266851,0.890912768234,4.73510586781,S,2019
CL112850198@,sin_nombre,GLACIAR ROCOSO,0.206366804315,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.7619459575895,-68.9754762394699,TIERRA DEL FUEGO,MACROZONA AUSTRAL,928.557649044,1043,816,0.00200891874842,0.0018421784923,25.3961370933,S,2019
CL112850188A,sin_nombre,GLACIARETE,0.176148315413,MAGALLANES Y ANTARTICA CHILENA,ANTARTICA CHILENA,CABO DE HORNOS,-54.931252399371,-69.0356637996301,TIERRA DEL FUEGO,MACROZONA AUSTRAL,922.222767419,1061,740,0.00270085940076,0.00229573049065,27.3820256928,SE,2019
